experiment,mse,rmse,mae,r2
danceability-xdg-100-tokens_from_repeat_tags-by_track,0.028266747413006024,0.16812717630712182,0.13122452388988554,0.2453341179727785
danceability-bayes-100-tokens_from_repeat_tags-by_track,0.03682450659638951,0.1918971250341951,0.1518842944957733,0.01685898470247149
danceability-baseline-100-tokens_from_repeat_tags-by_track,0.07466095455037922,0.27324156812311556,0.21708257171941672,-0.993298850253685
acousticness-xdg-100-tokens_from_repeat_tags-by_track,0.0749832631930395,0.27383071995858954,0.2068261301520155,0.19902691913107862
acousticness-bayes-100-tokens_from_repeat_tags-by_track,0.09437267775864769,0.30720136353643956,0.2477131957763046,-0.008091289113312472
acousticness-baseline-100-tokens_from_repeat_tags-by_track,0.18999841849203825,0.435888080236244,0.344450664036174,-1.0295678280632274
energy-xdg-100-tokens_from_repeat_tags-by_track,0.04515094463355501,0.21248751641815342,0.17054829166726412,0.19422923492515265
energy-bayes-100-tokens_from_repeat_tags-by_track,0.05663009688942682,0.23797078999202154,0.19352794147479913,-0.010629497725823889
energy-baseline-100-tokens_from_repeat_tags-by_track,0.11227354395856352,0.3350724458360662,0.26701974668327894,-1.0036510896368642
instrumentalness-xdg-100-tokens_from_repeat_tags-by_track,0.10915674254927057,0.3303887748536118,0.27003403731778747,0.256668102511334
instrumentalness-bayes-100-tokens_from_repeat_tags-by_track,0.14665618111419942,0.3829571531048864,0.35271491245611813,0.00130569271199088
instrumentalness-baseline-100-tokens_from_repeat_tags-by_track,0.3012916101648155,0.5489003645151053,0.4476948617334725,-1.051725427589945
valence-xdg-100-tokens_from_repeat_tags-by_track,0.0660400233679849,0.2569825351419526,0.2132638735063075,0.16640148045112368
valence-bayes-100-tokens_from_repeat_tags-by_track,0.07875915447062536,0.2806406144353047,0.24133056293771896,0.005852644815048769
valence-baseline-100-tokens_from_repeat_tags-by_track,0.15312964377296454,0.3913178296129178,0.31721503974457577,-0.9328982310759142
danceability-xdg-100-tokens_from_tag_order-by_track,0.032095836373006906,0.17915310874502544,0.13830180582876297,0.14310506575327298
danceability-bayes-100-tokens_from_tag_order-by_track,0.03667319963887152,0.19150247945880888,0.15103924863830603,0.0208985792438523
danceability-baseline-100-tokens_from_tag_order-by_track,0.07582124546231593,0.2753565787525621,0.21873685392645123,-1.024276307676395
acousticness-xdg-100-tokens_from_tag_order-by_track,0.08654687100123955,0.29418849569831845,0.22176956954279806,0.07550417315176394
acousticness-bayes-100-tokens_from_tag_order-by_track,0.09320793111026454,0.30529973978086605,0.24460515696977334,0.0043505635303292545
